区域,小区名称,户型,面积,价格(万),单价(元/平米),性质,朝向,装修,是否有电梯,楼层,建筑年代,楼型 
西城,新街口西里二区 ,2室1厅,70.22,770,109656,房本满五年,东,其他,无电梯,底层(共6层)2005年建板楼,,-
西城,展览路 ,3室1厅,73.2,830,113388,房本满五年,南北,精装,无电梯,底层(共6层)1992年建板楼,,-
西城,考拉社区 ,1室0厅,49.71,490,98572,房本满五年,东,精装,有电梯,低楼层(共21层)2006年建塔楼,,-
西城,一瓶 ,3室2厅,197.58,2560,129568,房本满五年,东南西,精装,有电梯,中楼层(共13层)2009年建板塔结合,,-
西城,三里河东路甲8号院 ,2室1厅,97.4,1180,121150,房本满五年,东西北,简装,有电梯,低楼层(共16层)1996年建塔楼,,-
西城,小红庙南里 ,2室1厅,60.48,600,99207,房本满五年,东,其他,有电梯,中楼层(共18层)1989年建塔楼,,-
西城,黄寺大街24号院 ,2室1厅,60,870,145000,房本满五年,南北,简装,无电梯,低楼层(共6层)1995年建板楼,,-
西城,天宁寺前街南里 ,3室1厅,93.43,910,97400,房本满五年,南北,精装,无电梯,顶层(共6层)1991年建板楼,,-
西城,裕中东里 ,2室1厅,53.4,800,149813,,南北,毛坯,无电梯,底层(共6层)1986年建板楼,,-
西城,什坊街 ,3室1厅,88.74,1330,149877,,东南北,简装,无,中楼层(共6层)1989年建板楼,,-
西城,红莲北里 ,2室1厅,50.61,556,109860,,南,简装,无电梯,中楼层(共6层)1986年建板楼,,-
西城,大井胡同 ,2室1厅,51.8,776,149807,,东西,其他,无电梯,中楼层(共6层)1989年建板楼,,-
西城,红莲中里 ,1室1厅,57.08,560,98108,,东南,简装,有电梯,高楼层(共18层)2000年建塔楼,,-
西城,京师吉地 ,1室1厅,62.27,898,144211,,西,精装,有电梯,低楼层(共20层)2011年建板塔结合,,-
西城,德胜置业 ,4室1厅,223.69,2200,98351,,南北,简装,有电梯,低楼层(共20层)2005年建板楼,,-
西城,人定湖西里 ,2室1厅,52.3,770,147228,,南北,精装,无电梯,中楼层(共5层)1958年建板楼,,-
西城,红莲晴园 ,3室2厅,145.35,1235,84968,,东北,简装,有电梯,中楼层(共20层)2004年建塔楼,,-
西城,新兴中巷 ,2室1厅,51.6,545,105621,,东,精装,无,中楼层(共5层)1976年建板楼,,-
西城,展览路 ,2室1厅,63.5,740,116536,,西北,简装,无,低楼层(共7层)1990年建板楼,,-
西城,牛街东里 ,1室1厅,56.98,555,97403,,东南,其他,有电梯,底层(共19层)1999年建塔楼,,-
西城,万博苑 ,4室2厅,171.41,1530,89260,,南北,精装,无电梯,高楼层(共6层)2000年建板楼,,-
西城,广华轩 ,3室1厅,150.76,1280,84904,,西南北,精装,无,中楼层(共24层)2000年建塔楼,,-
西城,德胜里西街5号院 ,2室1厅,48.5,700,144330,,南北,精装,无,中楼层(共5层)1976年建板楼,,-
西城,德胜里一区 ,3室1厅,76.8,1150,149740,,南北,简装,无,底层(共5层)1984年建板楼,,-
西城,椿树园 ,2室2厅,87.92,1120,127389,,东北,简装,无,低楼层(共17层)1998年建塔楼,,-
西城,天缘公寓 ,3室1厅,187.16,1080,57705,房本满五年,东,简装,无,高楼层(共28层)2000年建塔楼,,-
西城,德胜里一区 ,3室1厅,76.8,1150,149740,房本满五年,南北,简装,无,底层(共5层)1984年建板楼,,-
西城,天宁寺前街北里 ,2室1厅,65.11,650,99832,房本满五年,南北,简装,无电梯,中楼层(共6层)1991年建板楼,,-
西城,车站东街15号院 ,2室1厅,51.92,520,100155,房本满五年,西南,简装,无电梯,高楼层(共6层)1981年建板楼,,-
西城,六铺炕二区 ,3室1厅,78.8,1000,126904,房本满五年,西,毛坯,无电梯,中楼层(共4层)1953年建板楼,,-
西城,玺源台 ,1室0厅,32.63,415,127184,房本满五年,南,精装,无,低楼层(共27层)2013年建板楼,,-
西城,新安中里 ,7室1厅,187.71,1750,93229,房本满五年,南北,简装,有电梯,顶层(共16层)2004年建板塔结合,,-
西城,月坛西街东里21号院 ,2室1厅,54.2,677,124908,房本满五年,南北,精装,无,顶层(共6层)1982年建板楼,,-
西城,教场口9号院 ,2室1厅,75,948,126400,房本满五年,南西,精装,有电梯,顶层(共21层)2005年建塔楼,,-
西城,西豪逸景 ,3室1厅,93.92,930,99021,房本满五年,东南,简装,有电梯,中楼层(共28层)2002年建塔楼,,-
西城,荣丰2008 ,1室0厅,25.71,325,126410,房本满五年,北,简装,有电梯,中楼层(共26层)2006年建塔楼,,-
西城,德胜佳苑 ,3室1厅,136.66,2023,148032,房本满五年,南北,简装,无,中楼层(共7层)2008年建板楼,,-
西城,冰窖口胡同73号院 ,2室1厅,58.2,872,149829,房本满五年,南北,简装,无电梯,低楼层(共6层)1983年建板楼,,-
西城,广安门外南街 ,2室1厅,77.05,693,89942,房本满五年,东西,简装,有电梯,底层(共12层)1998年建板塔结合,,-
西城,新安中里 ,3室1厅,114.61,1070,93361,房本满五年,南,简装,无电梯,顶层(共6层)2004年建板楼,,-
西城,新街口西里三区 ,2室1厅,61.96,638,102970,房本满五年,东,简装,无,底层(共6层)2007年建板楼,,-
西城,北礼士路62号院 ,4室2厅,179.2,1700,94867,房本满五年,南,简装,有电梯,顶层(共12层)1997年建板塔结合,,-
西城,天宁寺东里 ,3室0厅,60.34,610,101094,房本满五年,南北,精装,无电梯,底层(共5层)1980年建板楼,,-
西城,红莲中里 ,2室1厅,63.5,603,94961,房本满五年,西北,精装,有电梯,中楼层(共16层)1988年建塔楼,,-
西城,广安门外南街 ,2室1厅,53.2,560,105264,房本满五年,东西,精装,无电梯,底层(共6层)1986年建板楼,,-
西城,北礼士路 ,3室1厅,64.2,770,119938,房本满五年,南北,简装,有电梯,低楼层(共16层)1988年建板塔结合,,-
西城,白纸坊西街 ,3室1厅,83.15,780,93807,房本满五年,西南,简装,有电梯,中楼层(共16层)1989年建塔楼,,-
西城,太仆寺33号院 ,1室1厅,57.5,805,140000,,南北,简装,无,顶层(共6层)2001年建板楼,,-
西城,安德馨居 ,2室2厅,129.02,1860,144164,,南北,精装,有电梯,中楼层(共7层)2003年建板楼,,-
西城,荣丰2008 ,3室2厅,145.96,1500,102768,,南东北,简装,有电梯,低楼层(共16层)2003年建塔楼,,-
西城,右安门内西街甲2号院 ,2室1厅,67.28,807,119947,,南北,简装,无,顶层(共6层)1996年建板楼,,-
西城,什坊街2号院 ,3室1厅,116.7,1650,141389,,东南,简装,有电梯,中楼层(共21层)1999年建塔楼,,-
西城,车公庄中里 ,3室2厅,96.5,1050,108809,,东南,简装,无,中楼层(共18层)1997年建塔楼,,-
西城,新外大街6号院 ,2室1厅,74.1,1100,148449,,东西,简装,无电梯,高楼层(共6层)1998年建板楼,,-
西城,荣丰2008 ,3室2厅,174.29,1700,97539,,东南,简装,有电梯,低楼层(共16层)2007年建塔楼,,-
西城,荣丰2008 ,3室2厅,174.29,1700,97539,房本满五年,东南,简装,有电梯,低楼层(共16层)2007年建塔楼,,-
西城,新外大街6号院 ,2室1厅,74.1,1100,148449,房本满五年,东西,简装,无电梯,高楼层(共6层)1998年建板楼,,-
西城,车站东街15号院 ,2室1厅,57.04,627,109923,房本满五年,东北,简装,无,高楼层(共6层)1982年建板楼,,-
西城,庄胜二期 ,2室1厅,81.63,1223,149823,房本满五年,东西北,精装,无,中楼层(共12层)2004年建板塔结合,,-
西城,门楼巷 ,2室2厅,109.12,920,84311,房本满五年,南北,精装,无电梯,中楼层(共6层)1997年建板楼,,-
西城,小红庙 ,3室1厅,56.76,630,110994,房本满五年,南北,简装,无,低楼层(共6层)1983年建板楼,,-
西城,裕中东里 ,3室1厅,72.8,1050,144231,房本满五年,东西北,简装,无,中楼层(共6层)1985年建板楼,,-
西城,新街口西里二区 ,2室1厅,143.87,1500,104261,房本满五年,南北,其他,无电梯,顶层(共6层)2004年建板楼,,-
西城,红莲中里 ,3室1厅,73.77,650,88112,房本满五年,南北,其他,无电梯,中楼层(共6层)1987年建板楼,,-
西城,玉桃园二区 ,3室0厅,88.7,1030,116122,房本满五年,东西,简装,无,顶层(共6层)1997年建板楼,,-
西城,锦上国际公寓 ,1室1厅,61.47,640,104116,房本满五年,南,简装,有电梯,低楼层(共16层)2007年建塔楼,,-
西城,黑窑厂西里 ,1室1厅,33.42,401,119989,房本满五年,南,毛坯,无,低楼层(共6层)1984年建板楼,,-
西城,右安门内大街 ,2室1厅,60.73,570,93859,房本满五年,南北,精装,无,高楼层(共7层)1991年建板楼,,-
西城,文联宿舍 ,2室1厅,66.5,900,135339,房本满五年,南,简装,有电梯,中楼层(共20层)1992年建塔楼,,-
西城,德胜置业 ,2室1厅,170.41,950,55748,房本满五年,北,简装,有电梯,中楼层(共20层)2005年建板楼,,-
西城,朗琴园 ,1室0厅,36.38,422,115998,房本满五年,东,简装,无,底层(共16层)2003年建板楼,,-
西城,教场口6号院 ,1室1厅,56.56,780,137907,房本满五年,东,简装,无电梯,顶层(共6层)2003年建板楼,,-
西城,北三环中路12号院 ,2室1厅,67.9,950,139912,房本满五年,南北,简装,有电梯,中楼层(共12层)1980年建板楼,,-
西城,文联宿舍 ,2室1厅,69.6,1030,147989,房本满五年,东南,精装,有电梯,中楼层(共20层)1998年建塔楼,,-
西城,荣丰2008 ,1室1厅,28.52,425,149019,房本满五年,北,简装,无,低楼层(共12层)2005年建塔楼,,-
西城,展览路 ,3室1厅,69.1,760,109986,房本满五年,南北,简装,无电梯,中楼层(共7层)1990年建板楼,,-
西城,牛街东里 ,2室1厅,81.23,750,92331,,东北,简装,无,高楼层(共19层)1999年建塔楼,,-
西城,牛街西里 ,2室1厅,80.84,720,89065,,西北,简装,无,中楼层(共19层)2004年建塔楼,,-
西城,格调 ,1室0厅,62.23,680,109273,,北,精装,有电梯,低楼层(共14层)2004年建板塔结合,,-
西城,常青藤嘉园 ,1室1厅,68.47,710,103696,,南,精装,有电梯,低楼层(共16层)2005年建板楼,,-
西城,椿树园 ,2室1厅,67.66,878,129767,,西南,简装,有电梯,中楼层(共13层)1999年建板塔结合,,-
西城,北滨河路2号院 ,2室1厅,61,900,147541,,东西,精装,有电梯,顶层(共20层)1992年建塔楼,,-
西城,南纬路2号院 ,1室1厅,38.87,486,125033,,南,简装,有电梯,顶层(共12层)1981年建板塔结合,,-
西城,天宁寺东里 ,3室1厅,63.18,630,99716,,南北,简装,无电梯,中楼层(共5层)1974年建板楼,,-
西城,六铺炕一区 ,2室1厅,76.1,1138,149541,,南北,精装,无电梯,顶层(共6层)1997年建板楼,,-
西城,木樨地 ,2室1厅,69.6,910,130748,房本满五年,西北,精装,有电梯,中楼层(共18层)1990年建塔楼,,-
西城,三里河北街2号院 ,2室1厅,47.6,690,144958,房本满五年,南北,简装,无,低楼层(共6层)1995年建板楼,,-
西城,汽南小区 ,3室1厅,75.9,980,129118,房本满五年,东西,简装,无,中楼层(共6层)1985年建板楼,,-
西城,清芷园 ,2室1厅,82.98,870,104845,房本满五年,西北,精装,有电梯,中楼层(共18层)2003年建板塔结合,,-
西城,荣丰2008 ,1室1厅,32.54,450,138292,房本满五年,南,简装,有电梯,中楼层(共10层)2005年建塔楼,,-
西城,人定湖北巷 ,2室1厅,56.9,830,145870,房本满五年,南北,简装,无电梯,底层(共6层)1980年建板楼,,-
西城,清芷园 ,2室1厅,90.12,960,106525,房本满五年,东南,精装,无,低楼层(共18层)2003年建塔楼,,-
西城,裕中西里 ,2室1厅,64.2,898,139876,房本满五年,西南,精装,有电梯,中楼层(共24层)1990年建塔楼,,-
西城,裕中西里 ,2室1厅,64.64,860,133045,房本满五年,东南,简装,有电梯,低楼层(共20层)1991年建塔楼,,-
西城,大六部口 ,2室1厅,64,928,145000,房本满五年,南北,精装,无电梯,顶层(共6层)1982年建板楼,,-
西城,车公庄北里 ,2室1厅,83.04,938,112958,房本满五年,西,简装,有电梯,高楼层(共22层)2003年建塔楼,,-
西城,月坛西街乙2号院 ,2室1厅,63.9,780,122066,房本满五年,西南,简装,有电梯,中楼层(共18层)1990年建塔楼,,-
西城,南纬路2号院 ,2室1厅,60.97,760,124652,房本满五年,南北,精装,有电梯,顶层(共12层)1981年建板塔结合,,-
西城,荣丰2008 ,1室1厅,34.53,475,137562,房本满五年,西南,简装,无,高楼层(共20层)2004年建塔楼,,-
西城,庄胜二期 ,1室0厅,53.97,800,148231,房本满五年,北,精装,有电梯,低楼层(共12层)2004年建板塔结合,,-
西城,玉桃园二区 ,3室1厅,117.6,1400,119048,房本满五年,南北,简装,无电梯,顶层(共5层)1994年建板楼,,-
西城,新街口西里三区 ,3室1厅,80.74,968,119892,,南北,其他,无电梯,中楼层(共7层)2003年建板楼,,-
西城,西绒线 ,2室1厅,72.84,870,119440,,东西,精装,无电梯,中楼层(共7层)2004年建板楼,,-
西城,德胜门西大街74号 ,3室1厅,87.6,1030,117580,,南北,简装,无,中楼层(共12层)1986年建板楼,,-
西城,黄寺大街24号院 ,2室2厅,60,840,140000,,南北,精装,无电梯,低楼层(共6层)1995年建板楼,,-
西城,国英一号 ,3室1厅,143.59,1185,82527,,西,简装,有电梯,中楼层(共14层)2000年建板塔结合,,-
西城,玉桃园三区 ,1室1厅,50.6,550,108696,,西,简装,无电梯,底层(共6层)1997年建板楼,,-
西城,天宁寺前街南里 ,3室1厅,97.55,970,99437,,南北,简装,无,中楼层(共6层)1991年建板楼,,-
西城,荣丰2008 ,1室1厅,31.87,448,140572,,北,简装,无,高楼层(共20层)2004年建塔楼,,-
西城,六铺炕一区 ,1室1厅,49,734,149796,,东,精装,无,中楼层(共10层)1986年建板塔结合,,-
西城,荣丰2008 ,1室0厅,24.37,355,145671,,南北,简装,无,低楼层(共26层)2006年建塔楼,,-
西城,安平里 ,2室1厅,54.02,702,129952,,南北,简装,无,顶层(共6层)1982年建板楼,,-
西城,考拉社区 ,1室0厅,50.98,495,97097,,西,简装,有电梯,中楼层(共21层)2005年建塔楼,,-
西城,车站西街17号院 ,1室1厅,50.53,525,103899,,南,简装,有电梯,底层(共18层)1993年建塔楼,,-
西城,裕中东里 ,2室1厅,60.2,900,149502,,南北,简装,无电梯,中楼层(共6层)1985年建板楼,,-
西城,新街口西里三区 ,2室1厅,60.64,680,112138,房本满五年,西,其他,无电梯,顶层(共6层)2003年建板楼,,-
西城,莲花池东路 ,3室1厅,69.1,884,127931,房本满五年,东北,简装,有电梯,高楼层(共16层)1987年建塔楼,,-
西城,常青藤嘉园 ,1室1厅,62.71,560,89300,房本满五年,南,精装,有电梯,高楼层(共16层)2004年建板楼,,-
西城,华尊大厦 ,2室1厅,172.54,950,55060,房本满五年,西南,简装,无,高楼层(共18层)2003年建塔楼,,-
西城,车站西街13号院 ,1室1厅,38.75,426,109936,房本满五年,南,精装,无电梯,中楼层(共6层)1994年建板楼,,-
西城,虎坊路小区 ,2室1厅,57.37,775,135089,房本满五年,南北,其他,无电梯,低楼层(共6层)1983年建板楼,,-
西城,馨莲茗园 ,2室1厅,109.57,931.3,84996,,东南,其他,有电梯,低楼层(共25层)2003年建板塔结合,,-
西城,红莲北里 ,2室1厅,62.99,598,94936,,南,其他,无,低楼层(共6层)1980年建板楼,,-
西城,槐柏树街北里 ,1室1厅,47.8,520,108787,,东,简装,无电梯,中楼层(共6层)1992年建板楼,,-
西城,车站东街15号院 ,1室1厅,40.92,491,119991,,东,简装,无电梯,中楼层(共6层)1987年建板楼,,-
西城,裕中西里 ,3室1厅,62.7,798,127273,,南北,其他,无,底层(共6层)1980年建板楼,,-
西城,考拉社区 ,2室1厅,57.3,561,97906,,东,其他,有电梯,中楼层(共21层)2005年建塔楼,,-
西城,红莲中里 ,2室1厅,60.23,570,94638,,西南,简装,有电梯,低楼层(共18层)1985年建塔楼,,-
西城,荣丰2008 ,1室0厅,28.3,335,118375,,北,简装,有电梯,低楼层(共20层)2004年建塔楼,,-
西城,朗琴园 ,4室1厅,185.14,1950,105326,,东南,其他,有电梯,低楼层(共27层)2002年建塔楼,,-
西城,槐柏树街北里 ,1室1厅,47.8,520,108787,,东南,其他,无电梯,低楼层(共6层)1992年建板楼,,-
西城,荣丰2008 ,1室0厅,26.36,350,132777,,西,精装,有电梯,高楼层(共26层)2006年建塔楼,,-
朝阳,朝庭公寓 ,2室1厅,114.67,910,79359,房本满五年,南北,精装,无,高楼层(共27层)2008年建板塔结合,,-
朝阳,富力城A区 ,2室1厅,88.62,1050,118484,房本满五年,西南北,精装,无,高楼层(共26层)2004年建板塔结合,,-
朝阳,望京花园西区 ,3室1厅,96.38,835,86637,房本满五年,东南,毛坯,无,低楼层(共26层)2000年建塔楼,,-
朝阳,裕瑞轩 ,3室1厅,114.93,880,76569,房本满五年,东西,简装,无,高楼层(共15层)2003年建板塔结合,,-
朝阳,安慧里一区 ,2室1厅,63,550,87302,房本满五年,南北,精装,有电梯,低楼层(共18层)1991年建板塔结合,,-
朝阳,新源南路 ,3室1厅,80.68,665,82425,房本满五年,南,简装,有电梯,中楼层(共16层)1985年建板塔结合,,-
朝阳,北纬40度一期 ,2室1厅,95.98,920,95854,房本满五年,南北,其他,有电梯,低楼层(共12层)2008年建板塔结合,,-
朝阳,卡布其诺 ,3室1厅,107.41,900,83792,房本满五年,南北,精装,无,中楼层(共9层)2005年建板楼,,-
朝阳,远洋新干线 ,4室2厅,202.6,1520,75025,房本满五年,西南,精装,无,中楼层(共27层)2005年建塔楼,,-
朝阳,农光里 ,3室1厅,79.03,520,65798,房本满五年,南北,简装,有电梯,顶层(共12层)1997年建板塔结合,,-
朝阳,澳林春天四期 ,2室1厅,110.62,1260,113904,房本满五年,南北,精装,有电梯,中楼层(共12层)2004年建板楼,,-
朝阳,百子湾家园一区 ,2室1厅,102.95,580,56339,房本满五年,南,精装,无,中楼层(共21层)2006年建板塔结合,,-
朝阳,天和人家 ,2室1厅,91.18,790,86642,房本满五年,东北,精装,有电梯,中楼层(共23层)2004年建板塔结合,,-
朝阳,华贸城 ,3室2厅,213.46,1845,86434,房本满五年,南北,简装,无,低楼层(共27层)2010年建板楼,,-
朝阳,燕莎后 ,2室2厅,118.44,950,80210,房本满五年,南北,精装,无,低楼层(共15层)2005年建板楼,,-
